Date,BUD,ADDYY,MCD,KO
2022-01-10 00:00:00-05:00,63.97838592529297,138.6265106201172,258.6178894042969,58.69353103637695
2022-01-11 00:00:00-05:00,64.17646789550781,142.81277465820312,256.3780212402344,58.71295928955078
2022-01-12 00:00:00-05:00,63.74069595336914,142.7245330810547,255.20431518554688,58.80036926269531
2022-01-13 00:00:00-05:00,65.7016372680664,142.7735595703125,255.68357849121094,59.15003204345703
2022-01-14 00:00:00-05:00,67.14759826660156,142.30296325683594,252.06463623046875,59.625946044921875
2022-01-18 00:00:00-05:00,66.22654724121094,141.35198974609375,250.861572265625,59.15003204345703
2022-01-19 00:00:00-05:00,65.26587677001953,141.2833709716797,249.62916564941406,59.247154235839844
2022-01-20 00:00:00-05:00,64.95885467529297,141.08729553222656,247.5849609375,59.004337310791016
2022-01-21 00:00:00-05:00,64.50328063964844,138.675537109375,249.0129852294922,58.71295928955078
2022-01-24 00:00:00-05:00,64.0477066040039,136.99908447265625,248.05442810058594,58.237037658691406
2022-01-25 00:00:00-05:00,64.0576171875,133.0481414794922,245.18862915039062,58.1010627746582
2022-01-26 00:00:00-05:00,62.96820068359375,133.7736053466797,244.37681579589844,57.88737869262695
2022-01-27 00:00:00-05:00,63.17618179321289,132.27362060546875,243.2911376953125,57.93594741821289
2022-01-28 00:00:00-05:00,62.27493667602539,129.87168884277344,250.48011779785156,59.09175491333008
2022-01-31 00:00:00-05:00,62.46310806274414,133.85205078125,253.76651000976562,59.25686264038086
2022-02-01 00:00:00-05:00,63.05733108520508,135.19517517089844,253.31658935546875,58.81979751586914
2022-02-02 00:00:00-05:00,63.245506286621094,137.5382843017578,256.5345153808594,59.42198181152344
2022-02-03 00:00:00-05:00,61.15581130981445,135.26380920410156,254.9304656982422,59.83962631225586
2022-02-04 00:00:00-05:00,60.56158447265625,135.97947692871094,254.36314392089844,59.20830535888672
2022-02-07 00:00:00-05:00,60.898311614990234,134.8226318359375,254.15774536132812,59.82991027832031
2022-02-08 00:00:00-05:00,61.47272872924805,134.48928833007812,254.38270568847656,60.21841812133789
2022-02-09 00:00:00-05:00,61.26475143432617,137.5382843017578,254.1675262451172,59.28600311279297
2022-02-10 00:00:00-05:00,63.067237854003906,135.1461639404297,251.2430419921875,59.616233825683594
2022-02-11 00:00:00-05:00,61.967918395996094,129.26385498046875,249.5705108642578,58.557559967041016
2022-02-14 00:00:00-05:00,61.205326080322266,127.65601348876953,247.83926391601562,58.936344146728516
2022-02-15 00:00:00-05:00,61.987728118896484,131.7050018310547,248.25006103515625,59.15973663330078
2022-02-16 00:00:00-05:00,63.60204315185547,131.6755828857422,247.54583740234375,59.15003204345703
2022-02-17 00:00:00-05:00,62.552242279052734,127.79326629638672,245.4331512451172,60.3349723815918
2022-02-18 00:00:00-05:00,62.44329833984375,127.29326629638672,245.11038208007812,60.74290084838867
2022-02-22 00:00:00-05:00,60.838890075683594,123.35211944580078,247.1643829345703,60.4903678894043
2022-02-23 00:00:00-05:00,62.047149658203125,119.79331970214844,242.36192321777344,59.82019805908203
2022-02-24 00:00:00-05:00,61.44301986694336,118.34234619140625,239.6623992919922,58.77123260498047
2022-02-25 00:00:00-05:00,65.41443634033203,118.90116119384766,243.98558044433594,61.04399108886719
2022-02-28 00:00:00-05:00,61.235042572021484,115.52863311767578,240.7399139404297,60.45152282714844
2022-03-01 00:00:00-05:00,58.47188949584961,111.26396179199219,235.68453979492188,60.18928146362305
2022-03-02 00:00:00-05:00,58.37284851074219,112.19532775878906,236.97296142578125,60.63606262207031
2022-03-03 00:00:00-05:00,57.6003532409668,108.05810546875,232.7535858154297,60.67491149902344
2022-03-04 00:00:00-05:00,55.33238983154297,100.08756256103516,231.92742919921875,60.77204132080078
2022-03-07 00:00:00-05:00,52.440486907958984,92.78369140625,220.63644409179688,59.324859619140625
2022-03-08 00:00:00-05:00,53.11394500732422,98.91110229492188,219.12179565429688,56.97439193725586
2022-03-09 00:00:00-05:00,56.639686584472656,113.6070785522461,218.8070526123047,57.26577377319336
2022-03-10 00:00:00-05:00,55.490848541259766,108.57770538330078,218.3448028564453,56.2168083190918
2022-03-11 00:00:00-05:00,55.372005462646484,108.7541732788086,223.13462829589844,56.25565719604492
2022-03-14 00:00:00-04:00,56.49113082885742,110.10710144042969,222.4559783935547,57.2930793762207
2022-03-15 00:00:00-04:00,56.837764739990234,109.54828643798828,228.74078369140625,58.350074768066406
2022-03-16 00:00:00-04:00,59.095821380615234,116.14628601074219,234.2190704345703,58.193477630615234
2022-03-17 00:00:00-04:00,59.14534378051758,116.83255004882812,233.5601043701172,58.810062408447266
2022-03-18 00:00:00-04:00,60.02677917480469,118.22469329833984,234.98622131347656,58.819847106933594
2022-03-21 00:00:00-04:00,59.45235824584961,115.48942565917969,231.44549560546875,59.28962707519531
2022-03-22 00:00:00-04:00,59.680145263671875,117.44039154052734,234.1993865966797,59.50493621826172
2022-03-23 00:00:00-04:00,58.14506149291992,113.10708618164062,232.23233032226562,59.113460540771484
2022-03-24 00:00:00-04:00,58.56101989746094,113.7247314453125,236.3041534423828,59.68110275268555
2022-03-25 00:00:00-04:00,58.93736267089844,114.75413513183594,237.60243225097656,60.21938705444336
2022-03-28 00:00:00-04:00,59.73957061767578,115.88157653808594,238.94003295898438,60.60108184814453
2022-03-29 00:00:00-04:00,61.235042572021484,119.09724426269531,244.08392333984375,60.83597183227539
2022-03-30 00:00:00-04:00,60.79927444458008,118.07764434814453,244.92974853515625,60.88490295410156
2022-03-31 00:00:00-04:00,59.48207473754883,114.52864837646484,243.2085723876953,60.679378509521484
2022-04-01 00:00:00-04:00,60.63091278076172,114.02864837646484,245.14613342285156,61.530845642089844
2022-04-04 00:00:00-04:00,61.215232849121094,114.80315399169922,242.7659912109375,61.20787811279297
2022-04-05 00:00:00-04:00,60.21495056152344,111.99925231933594,244.41831970214844,61.139366149902344
2022-04-06 00:00:00-04:00,59.17505645751953,108.35221099853516,247.31976318359375,61.75594711303711
2022-04-07 00:00:00-04:00,57.907371520996094,109.69534301757812,250.17201232910156,62.088706970214844
2022-04-08 00:00:00-04:00,58.214385986328125,110.10710144042969,247.31976318359375,62.470401763916016
2022-04-11 00:00:00-04:00,57.927181243896484,107.7149658203125,246.3263702392578,62.45082473754883
2022-04-12 00:00:00-04:00,57.39237594604492,106.59732818603516,245.0674591064453,63.184852600097656
2022-04-13 00:00:00-04:00,58.01631546020508,105.47968292236328,247.19189453125,63.351234436035156
2022-04-14 00:00:00-04:00,58.214385986328125,106.06791687011719,246.38539123535156,63.635047912597656
2022-04-18 00:00:00-04:00,58.15496826171875,106.30320739746094,246.92633056640625,63.06740951538086
2022-04-19 00:00:00-04:00,58.62044143676758,108.5286865234375,251.1948699951172,63.68398666381836
2022-04-20 00:00:00-04:00,60.898311614990234,110.69534301757812,251.63748168945312,64.55502319335938
2022-04-21 00:00:00-04:00,60.848793029785156,108.96005249023438,251.04734802246094,64.7997055053711
2022-04-22 00:00:00-04:00,58.739288330078125,104.90126037597656,246.05099487304688,63.86015319824219
2022-04-25 00:00:00-04:00,58.98688507080078,102.32284545898438,248.7163848876953,64.53546142578125
2022-04-26 00:00:00-04:00,57.68948745727539,97.05817413330078,244.48716735839844,63.66441345214844
2022-04-27 00:00:00-04:00,56.90708923339844,94.44054412841797,243.0708770751953,64.1635513305664
2022-04-28 00:00:00-04:00,57.41218566894531,97.53855895996094,250.0048065185547,64.78013610839844
2022-04-29 00:00:00-04:00,56.897186279296875,98.10718536376953,245.0576171875,63.23378372192383
2022-05-02 00:00:00-04:00,55.887001037597656,100.20520782470703,242.57911682128906,62.088706970214844
2022-05-03 00:00:00-04:00,56.849998474121094,99.55815887451172,241.82177734375,61.73637390136719
2022-05-04 00:00:00-04:00,58.33000183105469,102.15617370605469,250.13267517089844,63.644840240478516
2022-05-05 00:00:00-04:00,57.08000183105469,97.4209213256836,244.8215789794922,63.13591766357422
2022-05-06 00:00:00-04:00,55.0,93.69544982910156,246.6509552001953,63.36101150512695
2022-05-09 00:00:00-04:00,54.06999969482422,89.85234069824219,243.41513061523438,63.23378372192383
2022-05-10 00:00:00-04:00,54.65999984741211,90.22488403320312,241.63491821289062,62.646568298339844
2022-05-11 00:00:00-04:00,54.709999084472656,91.32292175292969,240.40550231933594,62.9401741027832
2022-05-12 00:00:00-04:00,54.029998779296875,91.01899719238281,240.16946411132812,63.13591766357422
2022-05-13 00:00:00-04:00,56.0099983215332,94.7699966430664,241.00546264648438,64.32013702392578
2022-05-16 00:00:00-04:00,56.66999816894531,94.0999984741211,240.0219268798828,64.55502319335938
2022-05-17 00:00:00-04:00,57.63999938964844,97.04000091552734,237.65159606933594,64.37885284423828
2022-05-18 00:00:00-04:00,55.22999954223633,90.87999725341797,227.2458038330078,59.89642333984375
2022-05-19 00:00:00-04:00,54.060001373291016,91.30000305175781,225.22955322265625,58.72197723388672
2022-05-20 00:00:00-04:00,54.27000045776367,91.36000061035156,230.0587158203125,59.68110275268555
2022-05-23 00:00:00-04:00,55.529998779296875,93.66999816894531,234.08135986328125,61.521060943603516
2022-05-24 00:00:00-04:00,55.2400016784668,92.33999633789062,240.4940185546875,62.656349182128906
2022-05-25 00:00:00-04:00,56.099998474121094,91.72000122070312,239.99241638183594,62.70528793334961
2022-05-26 00:00:00-04:00,56.47999954223633,94.83000183105469,244.00523376464844,62.930389404296875
2022-05-27 00:00:00-04:00,56.650001525878906,96.73999786376953,247.72299194335938,63.30229568481445
2022-05-31 00:00:00-04:00,56.70000076293945,99.13999938964844,248.05740356445312,62.02998733520508
2022-06-01 00:00:00-04:00,55.06999969482422,97.12999725341797,245.17564392089844,61.72658920288086
2022-06-02 00:00:00-04:00,55.65999984741211,101.87999725341797,246.25755310058594,62.372528076171875
2022-06-03 00:00:00-04:00,55.529998779296875,100.30000305175781,245.6245880126953,61.628719329833984
2022-06-06 00:00:00-04:00,55.849998474121094,100.62000274658203,245.33779907226562,61.530845642089844
2022-06-07 00:00:00-04:00,56.31999969482422,100.0,246.1981964111328,61.90275573730469
2022-06-08 00:00:00-04:00,55.18000030517578,99.6500015258789,242.90487670898438,61.550418853759766
2022-06-09 00:00:00-04:00,53.16999816894531,95.52999877929688,239.49288940429688,60.48363494873047
2022-06-10 00:00:00-04:00,52.2599983215332,92.30999755859375,234.76553344726562,60.10194396972656
2022-06-13 00:00:00-04:00,51.619998931884766,88.25,235.84352111816406,60.03343963623047
2022-06-14 00:00:00-04:00,51.04999923706055,85.95999908447266,236.1303253173828,58.38719940185547
2022-06-15 00:00:00-04:00,52.84000015258789,87.56999969482422,236.26876831054688,58.82093811035156
2022-06-16 00:00:00-04:00,51.470001220703125,85.02999877929688,232.59963989257812,58.22947692871094
2022-06-17 00:00:00-04:00,51.689998626708984,87.12999725341797,231.79856872558594,58.584354400634766
2022-06-21 00:00:00-04:00,51.70000076293945,87.33000183105469,236.951171875,59.83628463745117
2022-06-22 00:00:00-04:00,52.150001525878906,86.72000122070312,240.38294982910156,60.27988052368164
2022-06-23 00:00:00-04:00,52.689998626708984,88.54000091552734,240.89723205566406,60.99949264526367
2022-06-24 00:00:00-04:00,53.939998626708984,90.62000274658203,245.16964721679688,62.14298629760742
2022-06-27 00:00:00-04:00,54.08000183105469,91.04000091552734,244.30923461914062,62.014835357666016
2022-06-28 00:00:00-04:00,54.189998626708984,88.55999755859375,240.15550231933594,61.393798828125
2022-06-29 00:00:00-04:00,53.939998626708984,88.51000213623047,245.0114288330078,61.837398529052734
2022-06-30 00:00:00-04:00,53.95000076293945,88.5999984741211,244.160888671875,62.014835357666016
2022-07-01 00:00:00-04:00,55.08000183105469,88.27999877929688,250.17393493652344,63.46391296386719
2022-07-05 00:00:00-04:00,54.630001068115234,86.54000091552734,249.5113067626953,62.37957000732422
2022-07-06 00:00:00-04:00,54.790000915527344,84.12000274658203,248.69044494628906,62.507720947265625
2022-07-07 00:00:00-04:00,54.54999923706055,86.80000305175781,250.15414428710938,62.014835357666016
2022-07-08 00:00:00-04:00,55.52000045776367,85.54000091552734,250.4508514404297,62.24156188964844
2022-07-11 00:00:00-04:00,54.779998779296875,81.80000305175781,250.4904022216797,62.04440689086914
2022-07-12 00:00:00-04:00,54.810001373291016,80.4000015258789,248.71022033691406,61.77824783325195
2022-07-13 00:00:00-04:00,55.08000183105469,81.3499984741211,249.88711547851562,61.49237823486328
2022-07-14 00:00:00-04:00,54.59000015258789,78.25,249.81790161132812,61.295223236083984
2022-07-15 00:00:00-04:00,54.58000183105469,80.81999969482422,252.2013397216797,61.61066818237305
2022-07-18 00:00:00-04:00,54.61000061035156,83.55000305175781,249.63987731933594,60.77276611328125
2022-07-19 00:00:00-04:00,56.18000030517578,89.91999816894531,253.6749267578125,61.64024353027344
2022-07-20 00:00:00-04:00,54.560001373291016,88.05999755859375,251.7760772705078,60.62489700317383
2022-07-21 00:00:00-04:00,54.40999984741211,89.68000030517578,250.67831420898438,60.48689270019531
2022-07-22 00:00:00-04:00,54.27000045776367,89.88999938964844,251.19259643554688,60.713619232177734
2022-07-25 00:00:00-04:00,55.02000045776367,90.0199966430664,247.62234497070312,61.305076599121094
2022-07-26 00:00:00-04:00,54.720001220703125,83.6500015258789,254.25843811035156,62.31056594848633
2022-07-27 00:00:00-04:00,56.15999984741211,83.33000183105469,256.03863525390625,62.11341094970703
2022-07-28 00:00:00-04:00,53.29999923706055,85.30000305175781,260.5582580566406,63.148468017578125
2022-07-29 00:00:00-04:00,53.540000915527344,86.13999938964844,260.4692687988281,63.25690460205078
2022-08-01 00:00:00-04:00,52.79999923706055,88.0,261.3197937011719,63.601924896240234
2022-08-02 00:00:00-04:00,51.7400016784668,84.80999755859375,258.1748046875,62.73444747924805
2022-08-03 00:00:00-04:00,53.189998626708984,87.06999969482422,259.203369140625,63.01046371459961
2022-08-04 00:00:00-04:00,53.779998779296875,89.93000030517578,257.76934814453125,62.76401901245117
2022-08-05 00:00:00-04:00,53.2400016784668,87.94000244140625,256.3748779296875,62.4781494140625
2022-08-08 00:00:00-04:00,54.0099983215332,89.19999694824219,253.97161865234375,62.07398223876953
2022-08-09 00:00:00-04:00,53.54999923706055,86.69999694824219,257.1957092285156,62.1528434753418
2022-08-10 00:00:00-04:00,55.02000045776367,89.44999694824219,258.48138427734375,62.74430847167969
2022-08-11 00:00:00-04:00,54.43000030517578,88.62999725341797,256.42431640625,62.32042694091797
2022-08-12 00:00:00-04:00,54.88999938964844,89.5199966430664,259.2923583984375,62.79359436035156
2022-08-15 00:00:00-04:00,54.47999954223633,87.94000244140625,262.5164794921875,63.582210540771484
2022-08-16 00:00:00-04:00,54.779998779296875,88.02999877929688,263.35711669921875,64.10466766357422
2022-08-17 00:00:00-04:00,53.959999084472656,86.3499984741211,263.88128662109375,63.9567985534668
2022-08-18 00:00:00-04:00,53.290000915527344,84.61000061035156,263.6438903808594,64.29196166992188
2022-08-19 00:00:00-04:00,52.5099983215332,82.7300033569336,263.6043701171875,64.24267578125
2022-08-22 00:00:00-04:00,51.220001220703125,78.55000305175781,260.05389404296875,63.286476135253906
2022-08-23 00:00:00-04:00,51.540000915527344,77.58000183105469,257.6704406738281,63.3554801940918
2022-08-24 00:00:00-04:00,51.9900016784668,78.87000274658203,257.9869079589844,63.4442024230957
2022-08-25 00:00:00-04:00,51.290000915527344,79.72000122070312,259.668212890625,63.74979019165039
2022-08-26 00:00:00-04:00,49.66999816894531,74.91999816894531,254.11997985839844,62.21199035644531
2022-08-29 00:00:00-04:00,49.689998626708984,74.5,252.8441925048828,61.837398529052734
2022-08-30 00:00:00-04:00,49.31999969482422,75.58000183105469,250.69808959960938,61.26565170288086
2022-08-31 00:00:00-04:00,48.36000061035156,74.18000030517578,250.86712646484375,60.831912994384766
2022-09-01 00:00:00-04:00,47.97999954223633,73.38999938964844,255.03366088867188,61.11778259277344
2022-09-02 00:00:00-04:00,47.869998931884766,72.41999816894531,253.0846405029297,60.27988052368164
2022-09-06 00:00:00-04:00,48.34000015258789,71.0999984741211,252.96531677246094,60.309452056884766
2022-09-07 00:00:00-04:00,49.040000915527344,71.63999938964844,256.9727478027344,61.42337417602539
2022-09-08 00:00:00-04:00,49.2400016784668,70.87999725341797,258.6234436035156,61.23607635498047
2022-09-09 00:00:00-04:00,49.900001525878906,73.1500015258789,258.06658935546875,61.4332275390625
2022-09-12 00:00:00-04:00,51.619998931884766,75.37999725341797,258.9118347167969,61.61066818237305
2022-09-13 00:00:00-04:00,49.58000183105469,71.02999877929688,252.90565490722656,59.60955810546875
2022-09-14 00:00:00-04:00,49.15999984741211,71.12000274658203,254.28787231445312,59.92500305175781
2022-09-15 00:00:00-04:00,48.9900016784668,68.04000091552734,252.05047607421875,59.110774993896484
2022-09-16 00:00:00-04:00,49.43000030517578,67.6500015258789,253.48240661621094,59.12070846557617
2022-09-19 00:00:00-04:00,50.06999969482422,68.95999908447266,255.57064819335938,59.56753921508789
2022-09-20 00:00:00-04:00,49.189998626708984,67.30999755859375,253.9696502685547,59.478172302246094
2022-09-21 00:00:00-04:00,48.13999938964844,66.1500015258789,249.67385864257812,58.981693267822266
2022-09-22 00:00:00-04:00,48.56999969482422,65.97000122070312,246.5514373779297,58.842674255371094
2022-09-23 00:00:00-04:00,46.63999938964844,63.40999984741211,244.5725860595703,58.18732452392578
2022-09-26 00:00:00-04:00,45.540000915527344,61.75,242.39483642578125,57.46246337890625
2022-09-27 00:00:00-04:00,45.15999984741211,60.91999816894531,235.3743896484375,55.98295974731445
2022-09-28 00:00:00-04:00,45.72999954223633,63.959999084472656,235.61305236816406,56.578731536865234
2022-09-29 00:00:00-04:00,45.439998626708984,60.630001068115234,233.08726501464844,56.1716194152832
2022-09-30 00:00:00-04:00,45.15999984741211,57.40999984741211,229.44776916503906,55.62549591064453
2022-10-03 00:00:00-04:00,45.849998474121094,58.470001220703125,234.02200317382812,56.251060485839844
2022-10-04 00:00:00-04:00,48.0,62.790000915527344,237.164306640625,56.38014221191406
2022-10-05 00:00:00-04:00,46.75,60.65999984741211,237.75099182128906,55.84394836425781
2022-10-06 00:00:00-04:00,45.81999969482422,58.86000061035156,233.435302734375,54.64246368408203
2022-10-07 00:00:00-04:00,45.31999969482422,56.16999816894531,231.88404846191406,54.12612533569336
2022-10-10 00:00:00-04:00,44.939998626708984,55.599998474121094,233.63418579101562,54.00697326660156
2022-10-11 00:00:00-04:00,44.900001525878906,55.459999084472656,235.72242736816406,54.09634017944336
2022-10-12 00:00:00-04:00,45.66999816894531,54.0,235.73236083984375,54.75168991088867
2022-10-13 00:00:00-04:00,46.36000061035156,55.68000030517578,245.36810302734375,55.4765510559082
2022-10-14 00:00:00-04:00,45.56999969482422,55.040000915527344,241.7982177734375,54.59281921386719
2022-10-17 00:00:00-04:00,46.650001525878906,58.0099983215332,245.099609375,55.29781723022461
2022-10-18 00:00:00-04:00,46.90999984741211,58.459999084472656,247.79443359375,56.04253387451172
2022-10-19 00:00:00-04:00,45.61000061035156,56.40999984741211,249.345703125,55.565914154052734
2022-10-20 00:00:00-04:00,45.22999954223633,53.939998626708984,248.37120056152344,54.692115783691406
2022-10-21 00:00:00-04:00,46.2400016784668,51.75,253.12442016601562,55.565914154052734
2022-10-24 00:00:00-04:00,46.900001525878906,51.36000061035156,253.89012145996094,57.16457748413086
2022-10-25 00:00:00-04:00,47.400001525878906,50.099998474121094,254.2978057861328,58.53486251831055
2022-10-26 00:00:00-04:00,47.220001220703125,50.97999954223633,255.17286682128906,58.97175979614258
2022-10-27 00:00:00-04:00,49.54999923706055,49.400001525878906,263.6252746582031,59.110774993896484
2022-10-28 00:00:00-04:00,50.34000015258789,50.0,272.9825744628906,60.33211135864258
2022-10-31 00:00:00-04:00,50.099998474121094,48.7599983215332,271.13299560546875,59.42852020263672
2022-11-01 00:00:00-04:00,51.06999969482422,48.95000076293945,271.42138671875,59.220001220703125
2022-11-02 00:00:00-04:00,49.5,47.119998931884766,268.8558044433594,58.39584732055664
2022-11-03 00:00:00-04:00,49.15999984741211,45.5,271.42138671875,58.366058349609375
2022-11-04 00:00:00-04:00,52.119998931884766,56.900001525878906,273.0820007324219,58.842674255371094
2022-11-07 00:00:00-05:00,52.7599983215332,57.720001220703125,274.86199951171875,59.07106018066406
2022-11-08 00:00:00-05:00,52.56999969482422,60.439998626708984,276.8408508300781,59.18028259277344
2022-11-09 00:00:00-05:00,52.11000061035156,61.77000045776367,276.2342834472656,58.35612869262695
2022-11-10 00:00:00-05:00,53.7599983215332,65.43000030517578,274.3349609375,60.451271057128906
2022-11-11 00:00:00-05:00,55.36000061035156,70.79000091552734,269.8701171875,60.88816833496094
2022-11-14 00:00:00-05:00,54.77000045776367,68.0,270.74517822265625,60.30232620239258
2022-11-15 00:00:00-05:00,54.75,67.75,266.3399963378906,60.20302963256836
2022-11-16 00:00:00-05:00,55.040000915527344,67.31999969482422,270.9838562011719,60.09380340576172
2022-11-17 00:00:00-05:00,55.0099983215332,67.04000091552734,271.8290710449219,60.282466888427734
2022-11-18 00:00:00-05:00,55.529998779296875,66.73999786376953,271.8390197753906,60.70943832397461
2022-11-21 00:00:00-05:00,55.5,63.709999084472656,272.9825744628906,61.642818450927734
2022-11-22 00:00:00-05:00,55.93000030517578,63.66999816894531,273.22125244140625,61.91091537475586
2022-11-23 00:00:00-05:00,56.380001068115234,64.69000244140625,271.73956298828125,62.18894577026367
2022-11-25 00:00:00-05:00,56.59000015258789,64.36000061035156,273.45989990234375,62.24851989746094
2022-11-28 00:00:00-05:00,58.16999816894531,62.34000015258789,271.3517761230469,62.258453369140625
2022-11-29 00:00:00-05:00,58.02000045776367,62.59000015258789,269.8900146484375,62.040000915527344
2022-11-30 00:00:00-05:00,58.88999938964844,64.51000213623047,272.7900085449219,63.61000061035156
2022-12-01 00:00:00-05:00,59.72999954223633,65.76000213623047,273.3999938964844,63.790000915527344
2022-12-02 00:00:00-05:00,60.349998474121094,65.52999877929688,273.3999938964844,64.3499984741211
2022-12-05 00:00:00-05:00,59.45000076293945,64.1500015258789,271.5899963378906,63.470001220703125
2022-12-06 00:00:00-05:00,59.02000045776367,62.099998474121094,271.7699890136719,63.439998626708984
2022-12-07 00:00:00-05:00,59.349998474121094,61.56999969482422,270.3399963378906,63.540000915527344
2022-12-08 00:00:00-05:00,59.56999969482422,62.040000915527344,273.3900146484375,63.810001373291016
2022-12-09 00:00:00-05:00,59.61000061035156,62.119998931884766,272.0400085449219,63.13999938964844
